id,case,label_file,img_path,lens_color,transparency,metalness,roll,pitch,yaw,gesture
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_0.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_0.cam_rearview.f_1.rgb.png,default,1.0,0,-19.463111789803612,31.09257635046481,-27.523571336635122,vehicle_relaxed
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_1.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_1.cam_rearview.f_1.rgb.png,default,1.0,0,-20.18780974370079,20.344454980522997,-38.85594731582734,vehicle_counting_out_4
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_10.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_10.cam_rearview.f_1.rgb.png,default,1.0,0,-22.361413546669226,35.86575849042988,-35.63288304346398,vehicle_default
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_11.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_11.cam_rearview.f_1.rgb.png,default,0.016142192030844934,0,-22.84715565547205,35.38929624605195,-32.35482799200104,vehicle_whisper
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_12.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_12.cam_rearview.f_1.rgb.png,black,0.6631119220975575,0,-16.082657834856867,27.87230880028806,-28.676089782228598,vehicle_counting_out_1
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_13.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_13.cam_rearview.f_1.rgb.png,default,1.0,0,-27.850181325995454,36.12906370137627,-27.498595310387756,vehicle_chat_right
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_14.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_14.cam_rearview.f_1.rgb.png,black,0.10401000480141478,0,-26.052832945888493,25.404997787235715,-27.410685833987927,vehicle_counting_in_3
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_15.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_15.cam_rearview.f_1.rgb.png,black,0.697314230559931,1,-20.00351903061171,30.19581740606803,-29.986922170821252,vehicle_viewing_left_phone_10
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_16.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_16.cam_rearview.f_1.rgb.png,default,0.7571204142259527,1,-17.135328471077308,25.748414541193938,-21.128488434782582,vehicle_pour
id_25,case01,Z:\SAI\data\IR\labeldata\id_25\id_25_case01_17.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_25\id_25_case01_17.cam_rearview.f_1.rgb.png,black,0.15614471346856917,1,-16.6135343014194,38.29178212252121,-33.785650292780446,vehicle_asleep_left_03
