id,case,label_file,img_path,lens_color,transparency,metalness,roll,pitch,yaw,gesture
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_0.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_0.cam_rearview.f_1.rgb.png,default,1.0,0,-21.0195834087993,38.94420252629128,-31.740474080575424,vehicle_counting_out_4
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_1.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_1.cam_rearview.f_1.rgb.png,default,0.9043019675907872,0,-16.76352407627,25.152531413243057,-38.45489298708502,vehicle_drink_from_glass
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_10.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_10.cam_rearview.f_1.rgb.png,default,0.09781018345928291,0,-17.386340187136504,28.11942124745835,-24.56120776553766,vehicle_shrug_hands_out
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_11.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_11.cam_rearview.f_1.rgb.png,default,0.9574770648575932,1,-18.938178565387446,26.793093107546838,-23.6450215478622,vehicle_default
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_12.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_12.cam_rearview.f_1.rgb.png,default,0.7186470184579475,0,-29.399642347712764,39.196462474455984,-36.81913184451901,vehicle_relaxed
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_13.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_13.cam_rearview.f_1.rgb.png,default,1.0,0,-18.534352912076034,34.429758388617515,-20.462383486569607,vehicle_phone_check_quick
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_14.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_14.cam_rearview.f_1.rgb.png,default,1.0,0,-24.795776593536154,31.043282297793063,-32.27829173930013,vehicle_viewing_left_phone_10
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_15.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_15.cam_rearview.f_1.rgb.png,default,1.0,0,-16.434657116052197,21.528968815317256,-27.144187494688182,vehicle_counting_in_1
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_16.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_16.cam_rearview.f_1.rgb.png,default,1.0,0,-18.751173817664473,24.794977207775403,-24.88032579945142,vehicle_default
id_05,case01,Z:\SAI\data\IR\labeldata\id_05\id_05_case01_17.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_05\id_05_case01_17.cam_rearview.f_1.rgb.png,default,0.06740781669661514,1,-23.235328211694622,36.12826996932856,-29.779311763212576,vehicle_asleep_left_02
