id,case,label_file,img_path,lens_color,transparency,metalness,roll,pitch,yaw,gesture
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_0.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_0.cam_rearview.f_1.rgb.png,black,0.7023899751683071,1,-23.87364339765221,22.531295684241154,-39.58557783032328,vehicle_shrug_hands_out
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_1.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_1.cam_rearview.f_1.rgb.png,default,1.0,0,-15.970079375358257,35.932814741882616,-22.356132021325724,vehicle_counting_in_5
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_10.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_10.cam_rearview.f_1.rgb.png,default,1.0,0,-28.244271075978624,38.432557818999015,-27.280701150885296,vehicle_default
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_11.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_11.cam_rearview.f_1.rgb.png,default,1.0,0,-15.311071620324856,39.763226001086366,-23.602043255359018,vehicle_look_right
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_12.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_12.cam_rearview.f_1.rgb.png,default,1.0,0,-24.97144225157504,32.796394364658624,-35.040043520428185,vehicle_at_ear_right_phone_1
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_13.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_13.cam_rearview.f_1.rgb.png,default,1.0,0,-29.547792611079547,36.31390067418876,-28.76712830200579,vehicle_opens_arms_hand_talking
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_14.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_14.cam_rearview.f_1.rgb.png,default,1.0,0,-28.980965387525618,35.10465045769048,-29.212195018375084,vehicle_counting_in_2
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_15.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_15.cam_rearview.f_1.rgb.png,default,0.8143279570686014,0,-27.595081753555448,34.07530146276635,-28.80259463521124,vehicle_talk_mic_left_phone_1
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_16.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_16.cam_rearview.f_1.rgb.png,black,0.0514586865444224,0,-22.27353060861712,35.458476263338206,-24.045489706184064,vehicle_counting_out_4
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_17.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_17.cam_rearview.f_1.rgb.png,black,0.1182941511363857,0,-18.35922989894153,39.72746586276,-31.50133526548794,vehicle_drink_from_glass
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_18.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_18.cam_rearview.f_1.rgb.png,default,0.7127756217122051,0,-26.024744878471054,21.43855311566771,-23.484397510413938,vehicle_counting_in_5
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_19.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_19.cam_rearview.f_1.rgb.png,black,0.02709595787836673,1,-16.253184140263727,35.19551100386809,-34.819763070948426,vehicle_asleep_back_02
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_2.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_2.cam_rearview.f_1.rgb.png,default,1.0,0,-22.857991340462043,23.17510368710171,-38.54153345561627,vehicle_default
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_20.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_20.cam_rearview.f_1.rgb.png,default,1.0,0,-17.386158907007868,38.10065379073865,-30.57257160465612,vehicle_asleep_right_03
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_21.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_21.cam_rearview.f_1.rgb.png,default,1.0,0,-22.370568663768125,36.73318452131575,-33.44441392162972,vehicle_default
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_22.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_22.cam_rearview.f_1.rgb.png,default,0.7526085414122623,0,-25.744166534974163,22.160529868442598,-26.786291676245746,vehicle_counting_out_3
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_23.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_23.cam_rearview.f_1.rgb.png,default,1.0,0,-28.016712535835712,23.68209262971294,-25.482526688830237,vehicle_counting_out_2
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_24.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_24.cam_rearview.f_1.rgb.png,black,0.9026957533010002,1,-28.00385217171183,25.501190601166634,-38.987196267583364,vehicle_shrug_hands_out
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_25.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_25.cam_rearview.f_1.rgb.png,black,0.9143834438991635,0,-22.59759155167816,28.822221674973854,-32.626838982696846,vehicle_asleep_forward_03
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_26.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_26.cam_rearview.f_1.rgb.png,black,0.8178376565293047,1,-19.323992419668752,37.14197206916677,-25.711588866334843,vehicle_ok
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_27.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_27.cam_rearview.f_1.rgb.png,default,1.0,0,-23.30194423278271,28.877016292725862,-24.976438499046033,vehicle_default
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_28.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_28.cam_rearview.f_1.rgb.png,black,0.13215705965590302,1,-21.68869469656997,39.120835511759935,-32.41035395611582,vehicle_counting_in_3
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_29.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_29.cam_rearview.f_1.rgb.png,default,1.0,0,-25.97480149380267,22.196291782545032,-23.593971854273473,vehicle_chat_right
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_3.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_3.cam_rearview.f_1.rgb.png,default,1.0,0,-17.571453475913636,24.109108054332637,-36.917146387442926,vehicle_whisper
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_30.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_30.cam_rearview.f_1.rgb.png,black,0.10986201978664334,0,-28.671182601297314,29.638393179998154,-29.442395767385378,vehicle_asleep_left_02
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_31.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_31.cam_rearview.f_1.rgb.png,default,0.8244330016029092,0,-18.45939415498819,35.719463311989045,-20.261431986896778,vehicle_viewing_right_phone_4
id_01,case01,Z:\SAI\data\IR\labeldata\id_01\id_01_case01_32.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_01\id_01_case01_32.cam_rearview.f_1.rgb.png,black,0.03317426234191273,0,-22.103464235709712,31.094904570810794,-20.352066346737082,vehicle_counting_in_1
