id,case,label_file,img_path,lens_color,transparency,metalness,roll,pitch,yaw,gesture
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_0.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_0.cam_rearview.f_1.rgb.png,default,0.918770227190422,1,-19.9743304279403,37.10730921193951,-38.851725577618524,vehicle_drink_from_glass
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_1.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_1.cam_rearview.f_1.rgb.png,default,1.0,0,-29.05428116013431,20.07416915024418,-34.801431417517385,vehicle_default
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_10.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_10.cam_rearview.f_1.rgb.png,default,1.0,0,-22.194035481936943,34.679454030614814,-27.631605259082992,vehicle_default
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_11.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_11.cam_rearview.f_1.rgb.png,black,0.19476365605083887,1,-20.72911956856644,31.42126874264223,-25.137915785791428,vehicle_asleep_back_02
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_12.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_12.cam_rearview.f_1.rgb.png,default,1.0,0,-19.32277619506047,24.92160745558114,-24.071958145151093,vehicle_pour
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_13.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_13.cam_rearview.f_1.rgb.png,default,1.0,0,-18.820285656104915,32.278673812958644,-25.529973437803207,vehicle_default
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_14.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_14.cam_rearview.f_1.rgb.png,default,1.0,0,-24.561543418089784,33.23610873829654,-26.25762513149771,vehicle_shhhh
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_15.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_15.cam_rearview.f_1.rgb.png,default,1.0,0,-22.604051001475895,35.75526429528638,-35.462731677114455,vehicle_asleep_forward_02
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_16.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_16.cam_rearview.f_1.rgb.png,default,1.0,0,-23.54123258701443,22.806161001523417,-24.821142927005177,vehicle_radio_reach
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_17.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_17.cam_rearview.f_1.rgb.png,default,1.0,0,-23.154063306409,38.47088765847991,-26.988253495243697,vehicle_default
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_18.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_18.cam_rearview.f_1.rgb.png,default,1.0,0,-16.52929802774831,26.970946006256668,-22.422942184897757,vehicle_counting_in_2
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_19.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_19.cam_rearview.f_1.rgb.png,default,0.9008874605781325,1,-16.445514276230156,33.85414234154942,-39.11217755969292,vehicle_talk_mic_left_phone_12
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_2.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_2.cam_rearview.f_1.rgb.png,default,1.0,0,-19.22188838670354,37.88383791889318,-25.176628749415055,vehicle_viewing_left_phone_10
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_20.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_20.cam_rearview.f_1.rgb.png,default,1.0,0,-27.353841147306763,29.80594583566654,-37.91895041355861,vehicle_opens_arms_hand_talking
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_21.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_21.cam_rearview.f_1.rgb.png,default,1.0,0,-29.671696120743114,26.119167702669316,-30.362841888702892,vehicle_phone_check_quick
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_22.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_22.cam_rearview.f_1.rgb.png,default,0.12104274219399173,1,-24.689965363985987,28.02731980263894,-21.442675444109963,vehicle_default
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_23.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_23.cam_rearview.f_1.rgb.png,default,1.0,0,-29.036782469818284,33.02933413984575,-21.93942436297441,vehicle_relaxed
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_24.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_24.cam_rearview.f_1.rgb.png,default,0.01117182300812371,1,-23.68187640179255,35.455396170486004,-27.418495167527965,vehicle_radio_reach
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_25.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_25.cam_rearview.f_1.rgb.png,black,0.20904454050517465,1,-29.658998556413817,22.361823711099856,-27.91452909850162,vehicle_counting_in_3
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_26.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_26.cam_rearview.f_1.rgb.png,default,1.0,0,-24.074063658693202,24.476325646390126,-39.22549524010673,vehicle_talk_mic_left_phone_12
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_27.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_27.cam_rearview.f_1.rgb.png,default,1.0,0,-29.139658423217973,30.283515220087175,-34.27616315633526,vehicle_counting_in_4
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_28.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_28.cam_rearview.f_1.rgb.png,default,1.0,0,-18.949930888130865,29.915479475291573,-32.73182900751157,vehicle_viewing_right_phone_12
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_29.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_29.cam_rearview.f_1.rgb.png,default,1.0,0,-23.76348568154883,35.25031894643621,-28.27336559590541,vehicle_drink_from_glass
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_3.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_3.cam_rearview.f_1.rgb.png,default,1.0,0,-16.85165019243103,32.27373192301053,-34.53375628264743,vehicle_shrug_hands_out
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_30.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_30.cam_rearview.f_1.rgb.png,default,1.0,0,-19.508417119078366,36.89859149481471,-24.644954696722902,vehicle_asleep_left_02
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_31.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_31.cam_rearview.f_1.rgb.png,default,1.0,0,-29.12294122905479,25.71418931123221,-29.91440655845988,vehicle_default
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_32.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_32.cam_rearview.f_1.rgb.png,black,0.053922805655810514,0,-29.975942563113467,31.96171867381279,-35.794985461736935,vehicle_counting_out_3
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_33.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_33.cam_rearview.f_1.rgb.png,default,1.0,0,-19.245181607888618,31.99039944427303,-38.94619059525064,vehicle_default
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_34.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_34.cam_rearview.f_1.rgb.png,default,1.0,0,-18.56609007576519,29.83806271277975,-31.392129578975037,vehicle_viewing_right_phone_12
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_35.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_35.cam_rearview.f_1.rgb.png,default,1.0,0,-15.050251593437117,34.75690323210666,-33.728255740880186,vehicle_chat_left
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_36.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_36.cam_rearview.f_1.rgb.png,default,1.0,0,-20.268859515778896,26.60166193185467,-22.25695114011825,vehicle_wave_hello
id_20,case01,Z:\SAI\data\IR\labeldata\id_20\id_20_case01_37.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_20\id_20_case01_37.cam_rearview.f_1.rgb.png,default,1.0,0,-20.647547090376037,22.25514284013143,-33.029589536577284,vehicle_default
