id,case,label_file,img_path,lens_color,transparency,metalness,roll,pitch,yaw,gesture
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_0.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_0.cam_rearview.f_1.rgb.png,default,0.9158108129672173,1,-18.43117641298643,23.8191423380929,-35.47564055561479,vehicle_at_ear_right_phone_10
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_1.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_1.cam_rearview.f_1.rgb.png,default,1.0,0,-19.342752015808472,27.03238174322452,-32.13931233989203,vehicle_shhhh
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_10.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_10.cam_rearview.f_1.rgb.png,default,1.0,0,-29.909338769733857,35.55068693170213,-26.672626183040553,vehicle_look_right
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_11.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_11.cam_rearview.f_1.rgb.png,default,1.0,0,-27.692981672419343,24.060215692119304,-33.46580818651733,vehicle_answer_phone_talk
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_12.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_12.cam_rearview.f_1.rgb.png,default,0.08152633391226768,0,-29.115032672444613,24.85506014809393,-22.987002210712127,vehicle_default
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_13.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_13.cam_rearview.f_1.rgb.png,default,1.0,0,-19.495245387517716,39.72433051837301,-32.314960349621785,vehicle_pointing_vertical_surface
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_14.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_14.cam_rearview.f_1.rgb.png,default,1.0,0,-27.218898238946068,34.21030408793799,-28.678697739236497,vehicle_phone_check_quick
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_15.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_15.cam_rearview.f_1.rgb.png,default,1.0,0,-17.174256159350364,28.190210433884708,-37.21390475609809,vehicle_default
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_16.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_16.cam_rearview.f_1.rgb.png,black,0.3255114560551984,1,-25.142814683886854,36.13962453623283,-20.090445401345182,vehicle_chat_right
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_17.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_17.cam_rearview.f_1.rgb.png,default,1.0,0,-19.21168891281043,38.451564733287384,-32.15469260826037,vehicle_drink_from_glass
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_18.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_18.cam_rearview.f_1.rgb.png,default,1.0,0,-22.694670669440452,22.633392187372557,-34.180929987189245,vehicle_default
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_19.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_19.cam_rearview.f_1.rgb.png,black,0.9145311189222957,1,-21.705274633364496,26.131962599621087,-34.07200239579984,vehicle_drink_from_glass
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_2.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_2.cam_rearview.f_1.rgb.png,default,0.7492581929626223,0,-21.063532424839494,29.07924850007508,-36.92449055905591,vehicle_talk_mic_left_phone_12
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_20.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_20.cam_rearview.f_1.rgb.png,default,0.9899862458436015,1,-26.4143031552998,20.20369662063267,-34.48004518675842,vehicle_look_left
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_21.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_21.cam_rearview.f_1.rgb.png,default,1.0,0,-29.69739774562187,20.7397475016338,-39.13784546431132,vehicle_viewing_left_phone_10
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_22.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_22.cam_rearview.f_1.rgb.png,default,1.0,0,-21.117544779855486,26.390446433774454,-25.434103038945793,vehicle_chat_side
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_23.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_23.cam_rearview.f_1.rgb.png,default,0.074795688761913,1,-22.480210795558186,22.28549210743386,-33.09717984123383,vehicle_default
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_24.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_24.cam_rearview.f_1.rgb.png,default,1.0,0,-29.447290375785677,20.212924629601492,-35.12187950810339,vehicle_look_left
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_25.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_25.cam_rearview.f_1.rgb.png,black,0.33493409124240053,1,-26.585447469515174,22.964714256658407,-29.63544424675354,vehicle_at_ear_right_phone_10
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_26.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_26.cam_rearview.f_1.rgb.png,default,1.0,0,-22.30974562649725,29.225665825873357,-21.429330751234584,vehicle_default
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_27.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_27.cam_rearview.f_1.rgb.png,black,0.34971473971715367,1,-24.935011630440645,26.909666719954018,-22.71659847296932,vehicle_look_over_shoulder
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_28.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_28.cam_rearview.f_1.rgb.png,default,1.0,0,-16.243577929092375,33.123194049646784,-23.91664109475121,vehicle_at_ear_right_phone_10
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_29.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_29.cam_rearview.f_1.rgb.png,default,1.0,0,-18.573063252425627,36.90884366965973,-27.306164357299394,vehicle_look_left
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_3.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_3.cam_rearview.f_1.rgb.png,default,1.0,0,-18.69293563700297,27.633272483833338,-33.14076666192776,vehicle_counting_in_5
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_30.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_30.cam_rearview.f_1.rgb.png,default,1.0,0,-26.570482098337365,22.95152863418299,-35.29151419716722,vehicle_viewing_right_phone_12
id_23,case01,Z:\SAI\data\IR\labeldata\id_23\id_23_case01_31.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_23\id_23_case01_31.cam_rearview.f_1.rgb.png,black,0.20393271083583467,0,-24.125906942498336,23.914486435683585,-29.69347917583678,vehicle_drink_from_glass
