id,case,label_file,img_path,lens_color,transparency,metalness,roll,pitch,yaw,gesture
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_0.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_0.cam_rearview.f_1.rgb.png,default,1.0,0,-21.49511935610338,35.70955926815841,-28.091849675565967,vehicle_counting_in_1
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_1.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_1.cam_rearview.f_1.rgb.png,default,1.0,0,-21.683207189633798,28.630970165957557,-31.683595653734145,vehicle_asleep_left_03
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_10.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_10.cam_rearview.f_1.rgb.png,default,1.0,0,-21.299076521698915,30.062215128100277,-21.92482856723635,vehicle_default
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_11.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_11.cam_rearview.f_1.rgb.png,default,1.0,0,-25.228636828223514,32.30131580894388,-35.372363013360975,vehicle_answer_phone_talk
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_12.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_12.cam_rearview.f_1.rgb.png,default,1.0,0,-20.79869012979767,29.930266599847563,-38.60581890578083,vehicle_asleep_back_02
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_13.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_13.cam_rearview.f_1.rgb.png,default,1.0,0,-26.350631392028518,29.55374925173415,-38.01037985628363,vehicle_asleep_left_02
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_14.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_14.cam_rearview.f_1.rgb.png,default,1.0,0,-27.528732155364523,29.767586634260674,-39.48180673182652,vehicle_counting_in_4
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_15.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_15.cam_rearview.f_1.rgb.png,default,0.09125520292402241,1,-29.081087919301435,31.205554424930995,-20.20257059949992,vehicle_viewing_right_phone_12
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_16.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_16.cam_rearview.f_1.rgb.png,default,0.9025809078720973,0,-22.701518571509915,28.979676729387155,-28.753369491464646,vehicle_whisper
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_17.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_17.cam_rearview.f_1.rgb.png,default,1.0,0,-15.154776769469638,31.07865274359755,-36.79874531723503,vehicle_default
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_18.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_18.cam_rearview.f_1.rgb.png,default,0.9565268421337169,0,-19.078674946782932,21.410273961170276,-30.47783911462519,vehicle_tap_texting_left_phone_13
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_19.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_19.cam_rearview.f_1.rgb.png,black,0.4610420095385072,1,-15.159325186752804,38.36771011972175,-37.13212163043467,vehicle_tap_texting_left_phone_13
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_2.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_2.cam_rearview.f_1.rgb.png,default,1.0,0,-21.75432582115146,30.680353418921644,-39.6058993602593,vehicle_counting_out_5
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_20.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_20.cam_rearview.f_1.rgb.png,default,1.0,0,-21.66340807295526,24.920937562456665,-39.17579535425402,vehicle_viewing_left_phone_10
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_21.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_21.cam_rearview.f_1.rgb.png,default,1.0,0,-18.388985490557104,22.770192220984534,-27.302110219406078,vehicle_asleep_right_02
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_22.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_22.cam_rearview.f_1.rgb.png,default,0.01959346975231838,0,-24.38765263500599,31.63454644813996,-20.952153888459495,vehicle_default
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_23.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_23.cam_rearview.f_1.rgb.png,default,0.8092897191294717,1,-18.673133523438885,27.927375338815175,-26.587282278906294,vehicle_counting_in_2
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_24.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_24.cam_rearview.f_1.rgb.png,default,1.0,0,-25.117412621424666,33.134197257097604,-32.53701259987041,vehicle_pour
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_25.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_25.cam_rearview.f_1.rgb.png,black,0.27311930553534114,0,-24.81761935800069,30.11306516136692,-38.36785794886865,vehicle_tap_texting_left_phone_13
id_26,case01,Z:\SAI\data\IR\labeldata\id_26\id_26_case01_26.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_26\id_26_case01_26.cam_rearview.f_1.rgb.png,default,1.0,0,-26.948702159080547,21.375597804592502,-29.243654027892592,vehicle_look_over_shoulder
