id,case,label_file,img_path,lens_color,transparency,metalness,roll,pitch,yaw,gesture
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_0.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_0.cam_rearview.f_1.rgb.png,default,1.0,0,-27.58820308339088,25.27193117284569,-29.195804487027562,vehicle_hand_talking_1
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_1.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_1.cam_rearview.f_1.rgb.png,default,0.06331025515711285,0,-27.193520720348925,37.93072912809129,-39.87654041113846,vehicle_asleep_right_03
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_10.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_10.cam_rearview.f_1.rgb.png,default,1.0,0,-25.568738426787803,26.873227636254704,-25.27443250821609,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_11.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_11.cam_rearview.f_1.rgb.png,default,1.0,0,-26.85310845685052,31.680137111022134,-22.183353394471037,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_12.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_12.cam_rearview.f_1.rgb.png,default,0.031212728629049093,0,-21.634398524953884,24.1828388646292,-34.702452247626084,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_13.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_13.cam_rearview.f_1.rgb.png,black,0.6141757706305123,0,-18.220164578416366,30.937623005820928,-23.95238367150263,vehicle_counting_out_1
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_14.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_14.cam_rearview.f_1.rgb.png,black,0.6548561480456897,1,-29.106191397005468,28.226949189895,-32.85106080700078,vehicle_drink_from_cup
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_15.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_15.cam_rearview.f_1.rgb.png,default,1.0,0,-27.53543292625784,23.60324014259711,-21.113490682196737,vehicle_tap_texting_left_phone_13
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_16.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_16.cam_rearview.f_1.rgb.png,default,0.7867336155354192,0,-19.888107928151136,36.62470553360701,-35.052976089230086,vehicle_answer_phone_talk
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_17.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_17.cam_rearview.f_1.rgb.png,default,1.0,0,-19.651525116346377,20.544636671415912,-22.004307353569967,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_18.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_18.cam_rearview.f_1.rgb.png,default,1.0,0,-25.94373829895068,35.87483337871228,-25.968880978603366,vehicle_viewing_left_phone_10
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_19.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_19.cam_rearview.f_1.rgb.png,default,1.0,0,-28.416516055623312,32.74497114344553,-38.001827753592835,vehicle_look_over_shoulder
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_2.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_2.cam_rearview.f_1.rgb.png,default,1.0,0,-15.690646703050673,38.17822711927934,-33.14392238593958,vehicle_tap_texting_left_phone_13
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_20.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_20.cam_rearview.f_1.rgb.png,default,1.0,0,-20.681535014808006,29.93462202023383,-30.974249960381385,vehicle_whisper
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_21.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_21.cam_rearview.f_1.rgb.png,default,0.8505920577273001,0,-16.446665490821168,30.703996002140723,-34.620590504241356,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_22.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_22.cam_rearview.f_1.rgb.png,default,1.0,0,-15.436624629957928,32.79689035751707,-29.75038403724521,vehicle_asleep_left_02
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_23.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_23.cam_rearview.f_1.rgb.png,default,1.0,0,-15.984531594755378,36.19799387774094,-38.87742483941879,vehicle_counting_out_4
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_24.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_24.cam_rearview.f_1.rgb.png,default,1.0,0,-25.691066599534338,37.40191623664404,-22.147821226290187,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_25.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_25.cam_rearview.f_1.rgb.png,default,0.00974506570433427,1,-21.669195179568916,32.943037283836084,-24.11130014924843,vehicle_shrug_hands_out
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_26.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_26.cam_rearview.f_1.rgb.png,default,1.0,0,-18.95954086029637,39.558138222040846,-38.14991717655978,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_27.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_27.cam_rearview.f_1.rgb.png,black,0.5643186492542275,0,-22.99911955530996,37.114751632197404,-36.449973405931914,vehicle_counting_in_2
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_28.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_28.cam_rearview.f_1.rgb.png,default,1.0,0,-23.827607799983443,33.66018841156581,-23.50432643051765,vehicle_wave_hello
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_29.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_29.cam_rearview.f_1.rgb.png,default,1.0,0,-24.6166691948753,21.83025890260342,-25.76337689593712,vehicle_at_ear_right_phone_10
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_3.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_3.cam_rearview.f_1.rgb.png,default,1.0,0,-26.559765002659713,28.576277876004774,-31.959802418352698,vehicle_counting_out_2
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_30.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_30.cam_rearview.f_1.rgb.png,black,0.270196422527918,0,-22.777555240658202,31.956297356415625,-35.04731830266104,vehicle_look_left
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_31.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_31.cam_rearview.f_1.rgb.png,default,1.0,0,-16.559035772904956,33.20017811134128,-35.165499564282825,vehicle_viewing_left_phone_10
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_32.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_32.cam_rearview.f_1.rgb.png,default,0.14371560763376087,0,-22.291584371746154,23.641040820992384,-39.63625194868634,vehicle_asleep_right_02
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_33.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_33.cam_rearview.f_1.rgb.png,default,1.0,0,-29.145929397391583,39.36272984554048,-29.928449611535445,vehicle_counting_in_2
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_34.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_34.cam_rearview.f_1.rgb.png,default,1.0,0,-20.51268334229558,28.93408337176553,-32.09348325092246,vehicle_counting_in_2
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_35.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_35.cam_rearview.f_1.rgb.png,default,1.0,0,-26.67268250630088,28.669124438821118,-24.501883276564946,vehicle_viewing_left_phone_10
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_36.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_36.cam_rearview.f_1.rgb.png,default,0.9531683111871181,0,-17.49773351012293,27.74102268402148,-38.114548088036976,vehicle_viewing_right_phone_12
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_37.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_37.cam_rearview.f_1.rgb.png,default,1.0,0,-23.671864015745967,28.13910792535527,-29.505803024076418,vehicle_tap_texting_left_phone_13
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_38.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_38.cam_rearview.f_1.rgb.png,default,1.0,0,-21.42314983328727,27.331936131769147,-30.534811777180895,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_39.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_39.cam_rearview.f_1.rgb.png,default,0.8852115251653532,1,-24.276156909205042,33.19982160451761,-21.344053966421708,vehicle_asleep_left_02
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_4.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_4.cam_rearview.f_1.rgb.png,default,1.0,0,-22.50468323665399,31.357615856254565,-22.265974271961888,vehicle_at_ear_right_phone_10
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_40.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_40.cam_rearview.f_1.rgb.png,default,1.0,0,-29.726624656569403,22.226396205565212,-22.34177292719286,vehicle_counting_in_4
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_41.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_41.cam_rearview.f_1.rgb.png,default,1.0,0,-23.28327710982581,21.640337544814464,-33.71569616731413,vehicle_drink_from_glass
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_42.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_42.cam_rearview.f_1.rgb.png,default,0.736372189444419,0,-27.71423345836424,32.665992109295594,-25.634025866614635,vehicle_chat_side
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_43.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_43.cam_rearview.f_1.rgb.png,black,0.5673942366569418,1,-20.723299844300616,24.216828817434397,-22.51854549021562,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_44.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_44.cam_rearview.f_1.rgb.png,default,0.8040902306833811,1,-25.023225911816983,35.03924164900311,-24.641717357165994,vehicle_look_left
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_45.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_45.cam_rearview.f_1.rgb.png,default,1.0,0,-15.105012460465053,24.573140596814795,-33.32270070646069,vehicle_default
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_46.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_46.cam_rearview.f_1.rgb.png,default,1.0,0,-22.904831302793145,20.656695477789963,-24.565562556369528,vehicle_at_ear_right_phone_10
id_10,case01,Z:\SAI\data\IR\labeldata\id_10\id_10_case01_47.cam_rearview.f_1.info.json,Z:\SAI\data\IR\rawdata\id_10\id_10_case01_47.cam_rearview.f_1.rgb.png,default,0.8101793388888161,0,-17.46450987997114,22.47380848094418,-26.178535584960123,vehicle_relaxed
