label,Facelandmark_pts,Head_yaw,Head_pitch,Head_roll
image00002.mat,68,-22.874237060546875,1.0443060398101807,4.908885478973389
image00004.mat,68,26.932741165161133,68.15523529052734,17.243669509887695
image00006.mat,68,-10.579651832580566,50.485408782958984,-13.57064437866211
image00008.mat,68,-10.048455238342285,17.143373489379883,-21.39278221130371
image00010.mat,68,-50.544578552246094,68.64054107666016,-59.207969665527344
image00013.mat,68,-1.5361990928649902,0.6855652332305908,-12.643007278442383
image00014.mat,68,3.2726900577545166,6.344486713409424,-2.4799206256866455
image00019.mat,68,12.790050506591797,1.2876397371292114,-0.3901248872280121
image00020.mat,68,-9.785000801086426,21.99579620361328,-25.029802322387695
image00021.mat,68,-1.5428696870803833,-1.3954764604568481,-3.2578284740448
image00022.mat,68,13.547764778137207,71.6227798461914,9.571311950683594
image00023.mat,68,-9.058602333068848,19.679210662841797,-21.860029220581055
image00026.mat,68,1.839517593383789,25.335697174072266,0.22292253375053406
image00028.mat,68,-6.47512674331665,4.059741497039795,0.3722284138202667
image00032.mat,68,-300.00030517578125,-102.95903778076172,297.59588623046875
image00035.mat,68,-25.85830307006836,-28.235654830932617,28.968442916870117
image00036.mat,68,-32.783363342285156,67.95264434814453,-26.530736923217773
image00039.mat,68,-0.5432847142219543,-2.5491623878479004,3.3117735385894775
image00040.mat,68,-11.147087097167969,0.23313173651695251,0.23142504692077637
image00041.mat,68,-6.404585838317871,0.7978927493095398,4.66969108581543
image00042.mat,68,-11.009982109069824,-1.4789170026779175,-7.720550060272217
image00043.mat,68,-12.72171688079834,-5.614596843719482,-2.53405499458313
image00044.mat,68,-5.870633125305176,-0.8390054702758789,-2.138810634613037
image00045.mat,68,-10.273433685302734,-4.667913436889648,9.858469009399414
image00046.mat,68,-15.788763046264648,-16.18259620666504,5.527181148529053
image00047.mat,68,-2.5426886081695557,-8.967191696166992,10.558649063110352
image00048.mat,68,-2.023768424987793,3.4422876834869385,3.0551798343658447
image00049.mat,68,-6.121577739715576,2.479656457901001,-1.1905229091644287
image00050.mat,68,-4.66355562210083,0.9390740394592285,5.6356916427612305
image00051.mat,68,-1.5315306186676025,2.0963337421417236,4.64121675491333
image00052.mat,68,-5.694944858551025,-4.097454071044922,2.690101385116577
image00053.mat,68,-4.793925762176514,-5.62068510055542,2.5846152305603027
image00054.mat,68,-8.579289436340332,-1.1482090950012207,2.234391927719116
image00055.mat,68,-5.703166484832764,3.22080659866333,-1.6763465404510498
image00056.mat,68,-2.571244478225708,0.8343935012817383,0.5322690606117249
image00057.mat,68,-2.6014256477355957,-4.622591018676758,4.586143970489502
image00058.mat,68,-14.037650108337402,-4.851208209991455,5.08155632019043
image00059.mat,68,-7.182496547698975,-4.768706798553467,6.572422981262207
image00060.mat,68,0.5365774035453796,-6.3578925132751465,8.328095436096191
image00061.mat,68,2.2447521686553955,-0.9776204228401184,0.7866204380989075
image00062.mat,68,4.3514084815979,-1.9272810220718384,3.1714577674865723
image00063.mat,68,-7.960218906402588,-2.14067006111145,0.8532719016075134
image00064.mat,68,6.314107894897461,-0.11320162564516068,2.5635735988616943
image00065.mat,68,-7.908563613891602,0.13277667760849,5.191369533538818
image00066.mat,68,-8.605042457580566,1.3099908828735352,10.393644332885742
image00067.mat,68,-8.6139554977417,-19.335609436035156,12.30396556854248
image00070.mat,68,-10.767396926879883,-9.401808738708496,14.78215217590332
image00072.mat,68,16.377912521362305,13.04980182647705,21.462207794189453
image00074.mat,68,-0.5594396591186523,62.43759536743164,2.97357177734375
image00075.mat,68,-30.956584930419922,9.733698844909668,-15.132177352905273
image00076.mat,68,-12.475431442260742,-28.27554702758789,8.680941581726074
image00077.mat,68,-15.322253227233887,78.50770568847656,-26.991287231445312
image00078.mat,68,-2.29525089263916,40.78961944580078,4.711966037750244
image00079.mat,68,-17.3872127532959,-3.139392137527466,-6.506892681121826
image00080.mat,68,9.963449478149414,2.5447821617126465,-0.37213951349258423
image00081.mat,68,4.464754581451416,17.906862258911133,-0.689365804195404
image00082.mat,68,-13.222382545471191,22.09760284423828,-5.494926452636719
image00083.mat,68,-0.14082244038581848,-0.6044281125068665,-9.690895080566406
image00084.mat,68,-25.010921478271484,9.146438598632812,-20.0674991607666
image00087.mat,68,-3.78364634513855,8.707625389099121,-2.155998468399048
image00088.mat,68,-91.63854217529297,79.79822540283203,-103.39271545410156
image00090.mat,68,-10.571454048156738,12.422390937805176,1.405465841293335
image00091.mat,68,195.86859130859375,-95.5409927368164,-200.80789184570312
image00092.mat,68,-15.117205619812012,-0.5825761556625366,-1.4595977067947388
image00093.mat,68,-7.551234722137451,0.6501590609550476,-1.1941388845443726
image00095.mat,68,-1.8103694915771484,-19.33112144470215,0.5280192494392395
image00097.mat,68,-7.1156325340271,-0.8672560453414917,12.185464859008789
image00098.mat,68,-11.430082321166992,15.573341369628906,-2.0586328506469727
image00099.mat,68,6.325831413269043,31.794979095458984,-25.376237869262695
image00100.mat,68,-18.0228214263916,-8.761568069458008,0.9153161644935608
image00101.mat,68,-14.371840476989746,-14.697391510009766,13.42257022857666
image00102.mat,68,-9.584489822387695,0.6656613945960999,33.518619537353516
image00104.mat,68,22.129911422729492,-18.822256088256836,-6.2682108879089355
image00107.mat,68,-11.463430404663086,56.336788177490234,-16.590782165527344
image00108.mat,68,-4.59787654876709,82.34793853759766,-2.813542366027832
image00109.mat,68,-17.86496353149414,-8.617033004760742,-28.483598709106445
image00112.mat,68,11.995200157165527,-64.97327423095703,-0.8269497156143188
image00114.mat,68,0.6714559197425842,2.521657705307007,11.338058471679688
image00118.mat,68,17.702674865722656,78.25431060791016,-0.9191241264343262
image00120.mat,68,-10.913495063781738,-64.77774047851562,42.288509368896484
image00122.mat,68,-9.52391242980957,-24.515625,4.578859806060791
image00124.mat,68,-7.4618072509765625,12.982929229736328,-7.291055679321289
image00126.mat,68,5.8105149269104,3.808112859725952,-0.33207088708877563
image00127.mat,68,1.5664244890213013,6.23574686050415,-10.206503868103027
image00131.mat,68,28.69660758972168,-25.135730743408203,8.89998722076416
image00133.mat,68,-11.814541816711426,28.429040908813477,-11.463164329528809
image00134.mat,68,2.5152037143707275,59.54802322387695,-2.9843850135803223
image00135.mat,68,-8.99181079864502,0.9889040589332581,29.338098526000977
image00136.mat,68,3.760890245437622,22.66965103149414,3.101158857345581
image00137.mat,68,3.1340484619140625,-60.56962966918945,-5.5152363777160645
image00138.mat,68,-18.95775032043457,-60.097450256347656,0.31092438101768494
image00139.mat,68,112.9260482788086,83.34661102294922,104.17496490478516
image00140.mat,68,-2.3950045108795166,-14.247583389282227,7.074337959289551
image00143.mat,68,0.44733864068984985,-75.9795150756836,19.773237228393555
image00144.mat,68,2.7041563987731934,-2.6796536445617676,-13.810680389404297
image00148.mat,68,-16.434040069580078,6.6594462394714355,-2.4567902088165283
image00150.mat,68,-320.1007080078125,118.90753173828125,-327.5737609863281
image00151.mat,68,-0.44294992089271545,38.142372131347656,20.649633407592773
image00152.mat,68,-7.3615193367004395,13.748479843139648,-13.300895690917969
image00158.mat,68,-26.41983985900879,-78.64777374267578,29.121793746948242
image00159.mat,68,-2.7967772483825684,3.748116970062256,-33.42339324951172
image00160.mat,68,23.20562171936035,48.722694396972656,20.300127029418945
image00161.mat,68,-25.05755615234375,-1.652980923652649,7.6112260818481445
image00164.mat,68,8.440030097961426,57.782310485839844,-6.925856590270996
image00165.mat,68,-9.648112297058105,-0.04688941314816475,0.7468737363815308
image00167.mat,68,-12.138033866882324,-63.30497741699219,7.341034889221191
image00168.mat,68,-12.68862533569336,-27.941734313964844,5.900312423706055
image00170.mat,68,-59.6663932800293,78.31584167480469,-69.53787994384766
image00174.mat,68,-22.750579833984375,-0.6305485367774963,3.685145139694214
image00175.mat,68,2.1926703453063965,-37.958744049072266,-9.756149291992188
image00176.mat,68,-11.674528121948242,33.431522369384766,-7.65155553817749
image00179.mat,68,-133.40306091308594,-80.24835205078125,-218.90341186523438
image00180.mat,68,-4.198554992675781,-51.82083511352539,-3.084364891052246
image00181.mat,68,12.592317581176758,79.41764831542969,19.67291259765625
image00182.mat,68,23.426483154296875,-76.23123931884766,-12.714926719665527
image00183.mat,68,4.308883190155029,-13.971786499023438,-9.312450408935547
image00186.mat,68,-14.505555152893066,23.072526931762695,-7.910810947418213
image00187.mat,68,20.81941795349121,-3.7123613357543945,0.6974529027938843
image00188.mat,68,-121.17214965820312,-74.25086975097656,124.1087646484375
image00190.mat,68,-18.438879013061523,5.451543807983398,-17.30720329284668
image00197.mat,68,4.239957809448242,24.74942398071289,-4.721424579620361
image00198.mat,68,-7.785423278808594,40.929283142089844,-15.402587890625
image00199.mat,68,-6.601633548736572,-20.833934783935547,2.8209657669067383
image00202.mat,68,1.081553339958191,-7.636850357055664,-15.060256958007812
image00203.mat,68,-4.435584545135498,4.139349460601807,4.84733247756958
image00204.mat,68,1.050132393836975,-19.061391830444336,-68.09284210205078
image00207.mat,68,-3.804579496383667,15.858713150024414,-14.405118942260742
image00208.mat,68,-4.672996520996094,16.5562744140625,4.580941677093506
image00209.mat,68,-6.0320940017700195,-2.0709657669067383,34.654788970947266
image00210.mat,68,-7.068622589111328,25.39161491394043,1.8980491161346436
image00211.mat,68,-2.2687630653381348,51.62427520751953,0.6728907227516174
image00213.mat,68,-19.61376190185547,-4.582177639007568,13.223102569580078
image00214.mat,68,-14.827760696411133,4.7522759437561035,-16.617834091186523
image00215.mat,68,-5.552530288696289,9.71337604522705,29.30010223388672
image00216.mat,68,-16.502397537231445,55.58203125,-3.2908451557159424
image00217.mat,68,-3.449223041534424,-6.995273590087891,23.79952049255371
image00218.mat,68,-19.61298370361328,-15.214202880859375,0.9992849230766296
image00219.mat,68,-16.370649337768555,8.936290740966797,-23.745695114135742
image00222.mat,68,-16.3974552154541,17.0640926361084,-15.34215259552002
image00224.mat,68,19.599231719970703,-14.733769416809082,-1.093247652053833
image00227.mat,68,-22.84757423400879,59.23421859741211,-10.079667091369629
image00228.mat,68,-10.981537818908691,51.55806350708008,15.585700035095215
image00229.mat,68,6.716239929199219,16.142250061035156,31.760316848754883
image00231.mat,68,-6.05001974105835,20.698810577392578,-6.0276994705200195
image00233.mat,68,-6.84456205368042,-15.552682876586914,-1.8634164333343506
image00234.mat,68,-14.478195190429688,2.3282268047332764,-5.416195869445801
image00235.mat,68,28.428333282470703,-60.94331741333008,-23.051843643188477
image00237.mat,68,-12.300262451171875,9.331504821777344,-6.346683979034424
image00239.mat,68,-15.042193412780762,-18.864112854003906,-36.305545806884766
image00246.mat,68,-1.0538948774337769,-19.034833908081055,3.5664663314819336
image00251.mat,68,6.994642734527588,-54.6853141784668,-14.57947826385498
image00254.mat,68,-8.321953773498535,-5.434370040893555,18.665517807006836
image00255.mat,68,-2.9048666954040527,-0.44781792163848877,-4.832236289978027
image00256.mat,68,-11.798190116882324,41.22536849975586,-15.737634658813477
image00259.mat,68,-9.963529586791992,57.06639099121094,-5.818473815917969
image00260.mat,68,-99.440185546875,84.28367614746094,-98.61817169189453
image00261.mat,68,-13.386686325073242,18.2630558013916,-5.162217617034912
image00262.mat,68,-15.233259201049805,8.940139770507812,4.886173725128174
image00263.mat,68,-21.44341278076172,-37.02519226074219,-1.9963252544403076
image00264.mat,68,-2.96893572807312,-69.842529296875,-0.9489316940307617
image00268.mat,68,-23.136245727539062,-4.686450481414795,-1.778645396232605
image00269.mat,68,-16.450458526611328,-1.6899033784866333,-7.452243328094482
image00270.mat,68,-10.97826099395752,27.191299438476562,-17.094743728637695
image00271.mat,68,-8.23849105834961,-56.36985397338867,-3.6375460624694824
image00274.mat,68,-44.95887756347656,-53.51995849609375,43.32556915283203
image00276.mat,68,-0.7170612812042236,19.232852935791016,-8.660347938537598
image00278.mat,68,0.9165747165679932,-35.89120864868164,-0.5888596177101135
image00279.mat,68,-15.264464378356934,27.37495231628418,11.19287395477295
image00280.mat,68,-7.2511701583862305,-14.541974067687988,13.293039321899414
